CaseMasterID,CASEChargesheetID,Fir_id,Unit_id,Dispose_Date
2368688,329516,FIR44870,UNIT004,NULL
3253539,1170312,FIR44976,UNIT004,10-03-2024
3253600,1236092,FIR44991,UNIT004,NULL
3253636,1238338,FIR44999,UNIT004,NULL
3253785,1231685,FIR45020,UNIT004,NULL
3253986,1228934,FIR45072,UNIT004,08-09-2024
2372255,523576,FIR45861,UNIT004,NULL
2371004,1745902,FIR46142,UNIT004,NULL
2382304,1723517,FIR46762,UNIT004,NULL
2383271,1721547,FIR46778,UNIT004,NULL
2384473,712714,FIR46793,UNIT004,NULL
2380033,3225,FIR47007,UNIT004,NULL
2380166,62536,FIR47024,UNIT004,NULL
2529349,1447042,FIR47642,UNIT004,30-10-2021
2529570,1324254,FIR47643,UNIT004,11-04-2022
2529790,1470637,FIR47646,UNIT004,11-04-2022
2530118,1461786,FIR47649,UNIT004,11-04-2022
2530764,223234,FIR47653,UNIT004,11-04-2022
2533611,1781871,FIR47666,UNIT004,13-09-2021
2534375,1833134,FIR47669,UNIT004,17-01-2022
2534468,1843443,FIR47670,UNIT004,17-01-2022
2535542,1276725,FIR47673,UNIT004,12-12-2022
2535885,1362636,FIR47678,UNIT004,17-01-2022
2536054,1147628,FIR47679,UNIT004,17-01-2022
2536711,787697,FIR47681,UNIT004,17-01-2022
2537501,726283,FIR47690,UNIT004,12-12-2022
2538505,114421,FIR47693,UNIT004,11-04-2022
2538801,1788930,FIR47696,UNIT004,NULL
2539569,1841391,FIR47701,UNIT004,17-01-2022
2540480,1330180,FIR47703,UNIT004,NULL
2540743,1361585,FIR47705,UNIT004,11-04-2022
2542555,995476,FIR47711,UNIT004,17-01-2022
2542711,869377,FIR47712,UNIT004,NULL
2543060,62992,FIR47715,UNIT004,11-04-2022
2544734,1878017,FIR48531,UNIT004,11-04-2022
2545562,1241255,FIR48538,UNIT004,17-01-2022
2545651,1303481,FIR48539,UNIT004,13-09-2021
2546517,1448239,FIR48546,UNIT004,NULL
2549240,1789777,FIR48561,UNIT004,11-04-2022
2551193,1492970,FIR48571,UNIT004,17-01-2022
2552855,784999,FIR48581,UNIT004,NULL
2554010,114836,FIR48589,UNIT004,NULL
2554801,1818232,FIR48594,UNIT004,17-01-2022
2555928,1367907,FIR48600,UNIT004,11-04-2022
2557479,1016380,FIR48608,UNIT004,13-09-2021
2558044,884064,FIR48612,UNIT004,NULL
2559344,144249,FIR48620,UNIT004,11-04-2022
2560131,1787927,FIR48622,UNIT004,17-01-2022
3373044,18497,FIR49474,UNIT004,NULL
2285709,267564,FIR49820,UNIT004,NULL
2898090,1787015,FIR50325,UNIT004,12-12-2022
2898263,1893416,FIR50330,UNIT004,12-12-2022
2898346,1891538,FIR50332,UNIT004,12-12-2022
2898364,1821130,FIR50333,UNIT004,NULL
2898434,1782333,FIR50336,UNIT004,08-01-2024
2898833,514916,FIR50341,UNIT004,11-01-2023
2901080,235181,FIR50380,UNIT004,12-12-2022
2901716,459466,FIR50387,UNIT004,12-12-2022
2903206,47383,FIR51232,UNIT004,12-12-2022
2903445,1894936,FIR51243,UNIT004,12-12-2022
2903837,1889820,FIR51258,UNIT004,NULL
2904534,735827,FIR51270,UNIT004,10-01-2023
2904656,659881,FIR51273,UNIT004,11-01-2023
2904736,690623,FIR51275,UNIT004,NULL
2905229,1249061,FIR51281,UNIT004,12-12-2022
2906455,373969,FIR51308,UNIT004,10-09-2022
2907104,450187,FIR51328,UNIT004,10-09-2022
2907149,214452,FIR51331,UNIT004,10-09-2022
2907300,244393,FIR52122,UNIT004,12-12-2022
2908401,7246,FIR52146,UNIT004,12-12-2022
2908586,1792456,FIR52154,UNIT004,10-09-2022
2908831,1821655,FIR52159,UNIT004,12-12-2022
2908913,1891958,FIR52163,UNIT004,NULL
2909046,1815700,FIR52170,UNIT004,12-12-2022
2909091,1894702,FIR52174,UNIT004,12-12-2022
2909510,635129,FIR52185,UNIT004,12-12-2022
2909723,799588,FIR52188,UNIT004,12-12-2022
2910319,1342966,FIR52195,UNIT004,12-12-2022
2911201,1350791,FIR52208,UNIT004,12-12-2022
2911741,443159,FIR53025,UNIT004,10-03-2024
2912440,365357,FIR53044,UNIT004,10-09-2022
2913004,9401,FIR53060,UNIT004,12-12-2022
2913161,7851,FIR53065,UNIT004,07-08-2023
2913522,93935,FIR53074,UNIT004,12-12-2022
2914163,1787157,FIR53093,UNIT004,12-12-2022
2914253,1780893,FIR53096,UNIT004,08-01-2024
2914312,1890625,FIR53099,UNIT004,08-01-2024
2914344,1783158,FIR53101,UNIT004,07-08-2023
2915008,1806513,FIR53925,UNIT004,13-03-2023
2915184,1890558,FIR53938,UNIT004,07-08-2023
2915226,1886215,FIR53939,UNIT004,12-12-2022
2915487,1879067,FIR53962,UNIT004,13-03-2023
2915612,1421878,FIR53978,UNIT004,13-03-2023
2915669,1241153,FIR53985,UNIT004,07-08-2023
2915677,1243272,FIR53986,UNIT004,07-08-2023
2915683,1377390,FIR53987,UNIT004,13-03-2023
2915686,1240485,FIR53988,UNIT004,07-08-2023
2915688,1414547,FIR53989,UNIT004,NULL
2915695,1334949,FIR53990,UNIT004,NULL
2915697,1403208,FIR53991,UNIT004,08-01-2024
2915720,1282987,FIR53993,UNIT004,NULL
2915731,1367585,FIR53995,UNIT004,NULL
2915733,1231976,FIR53996,UNIT004,07-08-2023
2915768,1325952,FIR54003,UNIT004,07-08-2023
2917998,1089142,FIR54081,UNIT004,17-11-2023
2918128,1161230,FIR54083,UNIT004,13-03-2023
2919552,698130,FIR54825,UNIT004,NULL
2920005,1901632,FIR54826,UNIT004,NULL
2920345,1886691,FIR54847,UNIT004,12-12-2022
2920366,1807460,FIR54849,UNIT004,NULL
2920694,1855116,FIR54868,UNIT004,12-12-2022
2920717,1851977,FIR54870,UNIT004,NULL
2920850,1879988,FIR54887,UNIT004,08-01-2024
2920852,1806991,FIR54888,UNIT004,07-08-2023
2920866,1926211,FIR54889,UNIT004,12-12-2022
2920892,1881918,FIR54892,UNIT004,07-08-2023
2921026,1424435,FIR54918,UNIT004,07-08-2023
2921057,1233427,FIR54923,UNIT004,13-03-2023
2921143,1233424,FIR54951,UNIT004,07-08-2023
2921178,1369680,FIR54962,UNIT004,13-03-2023
2921184,1368487,FIR54965,UNIT004,08-01-2024
2921193,1235535,FIR54968,UNIT004,07-08-2023
3099075,398478,FIR55742,UNIT004,07-08-2023
3100274,170322,FIR55750,UNIT004,08-01-2024
2701514,1162195,FIR58246,UNIT004,10-09-2022
2703114,1007037,FIR58269,UNIT004,12-12-2022
2703238,778901,FIR58270,UNIT004,25-07-2022
2704099,563835,FIR58275,UNIT004,10-09-2022
2704221,1623817,FIR58277,UNIT004,13-03-2023
2705435,1345846,FIR58297,UNIT004,25-07-2022
2705796,1343952,FIR58300,UNIT004,11-04-2022
2705916,1439324,FIR58303,UNIT004,12-12-2022
2707200,1125601,FIR58313,UNIT004,NULL
2709799,1347724,FIR58325,UNIT004,25-07-2022
2710527,1291330,FIR58330,UNIT004,25-07-2022
2710768,1385502,FIR58333,UNIT004,12-12-2022
2711368,1291556,FIR58336,UNIT004,10-09-2022
2713025,1091154,FIR58345,UNIT004,10-09-2022
2713399,862223,FIR58349,UNIT004,10-09-2022
2714386,632446,FIR58356,UNIT004,07-08-2023
2717160,1309719,FIR58367,UNIT004,10-09-2022
2388338,76451,FIR60691,UNIT004,19-10-2020
2398891,276620,FIR61191,UNIT004,18-01-2021
2394695,1589976,FIR61445,UNIT004,NULL
2399569,422293,FIR61919,UNIT004,NULL
2560979,1314416,FIR62019,UNIT004,11-04-2022
2563672,881955,FIR62032,UNIT004,12-12-2022
2564741,120064,FIR62037,UNIT004,13-09-2021
2564940,1819108,FIR62038,UNIT004,NULL
2565524,1851286,FIR62041,UNIT004,17-01-2022
2565715,1778762,FIR62043,UNIT004,25-07-2022
2566184,1925324,FIR62047,UNIT004,11-04-2022
2567927,968431,FIR62061,UNIT004,17-01-2022
2568812,868537,FIR62070,UNIT004,17-01-2022
2569632,199457,FIR62078,UNIT004,17-01-2022
2569733,196841,FIR62079,UNIT004,13-09-2021
2573466,962367,FIR62097,UNIT004,17-01-2022
2573547,1010229,FIR62098,UNIT004,NULL
2574798,891261,FIR62106,UNIT004,17-01-2022
2574862,866415,FIR62107,UNIT004,12-12-2022
2575013,817305,FIR62108,UNIT004,30-10-2021
2575237,723544,FIR62110,UNIT004,11-04-2022
2575532,755571,FIR62112,UNIT004,17-01-2022
2576376,1299049,FIR62120,UNIT004,25-07-2022
2400700,1716751,FIR62494,UNIT004,NULL
2402266,1610423,FIR62636,UNIT004,18-01-2021
2403474,1113417,FIR62713,UNIT004,18-01-2021
2403763,985674,FIR62750,UNIT004,26-04-2021
2404494,858410,FIR62831,UNIT004,30-10-2021
2404547,873284,FIR62904,UNIT004,30-10-2021
2401450,1531878,FIR63129,UNIT004,NULL
2402466,1084446,FIR63367,UNIT004,19-10-2020
2402911,1178944,FIR63443,UNIT004,NULL
2403802,919901,FIR63625,UNIT004,NULL
2403821,985668,FIR63629,UNIT004,NULL
2404034,848948,FIR63670,UNIT004,NULL
2404602,882956,FIR63816,UNIT004,NULL
3388045,395379,FIR63888,UNIT004,NULL
3391344,1437662,FIR63952,UNIT004,NULL
2925851,1889258,FIR64778,UNIT004,12-12-2022
2926241,1811283,FIR64805,UNIT004,13-03-2023
2926325,1879572,FIR64812,UNIT004,NULL
2926338,1864369,FIR64816,UNIT004,13-03-2023
2926341,1880034,FIR64817,UNIT004,NULL
2926347,1926935,FIR64819,UNIT004,07-08-2023
2926362,1774177,FIR64820,UNIT004,13-03-2023
2926395,1772179,FIR64829,UNIT004,08-01-2024
2926416,1331312,FIR64832,UNIT004,07-08-2023
2926545,1928968,FIR64846,UNIT004,28-12-2024
2926573,1216833,FIR64854,UNIT004,08-01-2024
2926614,1368485,FIR65620,UNIT004,07-08-2023
2926617,1235553,FIR65621,UNIT004,NULL
2926629,1929303,FIR65624,UNIT004,NULL
2931063,1779378,FIR65684,UNIT004,12-03-2023
2931215,1885493,FIR65693,UNIT004,12-12-2022
2931247,1885253,FIR65695,UNIT004,12-12-2022
2931672,1871800,FIR65722,UNIT004,07-08-2023
2931681,1881574,FIR65723,UNIT004,13-03-2023
2931681,1881575,FIR65723,UNIT004,13-03-2023
2931688,1881971,FIR65726,UNIT004,23-05-2024
2931701,1852031,FIR65728,UNIT004,NULL
2931948,1275892,FIR66540,UNIT004,NULL
2931955,1312356,FIR66542,UNIT004,13-03-2023
2931976,1218597,FIR66547,UNIT004,07-08-2023
2936682,1853404,FIR66643,UNIT004,12-12-2022
2936694,1780402,FIR66644,UNIT004,12-12-2022
2936698,1852010,FIR66645,UNIT004,07-08-2023
2936838,1884750,FIR66653,UNIT004,12-12-2022
2936861,1884654,FIR66655,UNIT004,12-12-2022
2937031,1873921,FIR66664,UNIT004,07-08-2023
2937050,1885780,FIR66669,UNIT004,NULL
2937136,1777653,FIR67425,UNIT004,13-03-2023
2937154,1847718,FIR67429,UNIT004,07-08-2023
2937186,1370552,FIR67434,UNIT004,13-03-2023
2937216,1241681,FIR67440,UNIT004,NULL
2937306,1372959,FIR67446,UNIT004,NULL
2937320,1929141,FIR67447,UNIT004,NULL
2937355,1324590,FIR67456,UNIT004,NULL
2937364,1139245,FIR67458,UNIT004,13-03-2023
2937373,1234505,FIR67460,UNIT004,NULL
2937376,1274876,FIR67462,UNIT004,13-03-2023
2937382,1011792,FIR67465,UNIT004,NULL
2938511,1151655,FIR67523,UNIT004,NULL
2941880,1779368,FIR67538,UNIT004,12-12-2022
2942005,1815636,FIR67548,UNIT004,13-03-2023
2942020,1888961,FIR67549,UNIT004,07-08-2023
2942031,1888958,FIR67550,UNIT004,10-06-2023
2942070,1879508,FIR67553,UNIT004,12-12-2022
2942147,1890199,FIR67558,UNIT004,13-03-2023
2942254,1883272,FIR67566,UNIT004,13-03-2023
3112813,1514150,FIR68321,UNIT004,07-08-2023
3113928,1371974,FIR68328,UNIT004,07-08-2023
3114822,328141,FIR68335,UNIT004,NULL
3121722,132389,FIR68375,UNIT004,NULL
3122284,22909,FIR68378,UNIT004,07-08-2023
3127323,50451,FIR68404,UNIT004,03-12-2023
2724423,815048,FIR69248,UNIT004,10-09-2022
2724792,663998,FIR69250,UNIT004,25-07-2022
2725889,1318553,FIR69255,UNIT004,12-12-2022
2727332,1451734,FIR69264,UNIT004,13-03-2023
2727451,1450912,FIR69266,UNIT004,25-07-2022
2728770,1021327,FIR69272,UNIT004,12-12-2022
2731223,1516677,FIR69287,UNIT004,12-12-2022
2733402,1094260,FIR69299,UNIT004,11-04-2022
2736361,1419770,FIR69314,UNIT004,NULL
2738629,422879,FIR69329,UNIT004,10-09-2022
2738872,1018624,FIR69331,UNIT004,11-04-2022
2741215,1259507,FIR69349,UNIT004,13-03-2023
2743139,1266842,FIR69358,UNIT004,12-12-2022
2577829,402472,FIR70125,UNIT004,17-01-2022
2578496,253910,FIR70134,UNIT004,17-01-2022
2578705,435891,FIR70136,UNIT004,25-07-2022
2580078,1688746,FIR70145,UNIT004,17-01-2022
2580078,1688747,FIR70145,UNIT004,17-01-2022
2584293,151888,FIR70179,UNIT004,17-01-2022
2584439,141195,FIR70180,UNIT004,11-04-2022
2584722,135006,FIR70184,UNIT004,17-01-2022
2585202,1728199,FIR70192,UNIT004,NULL
2585406,1640018,FIR70195,UNIT004,11-04-2022
2586142,749335,FIR70201,UNIT004,17-01-2022
2586500,663615,FIR70204,UNIT004,11-04-2022
2586777,1493833,FIR70206,UNIT004,11-04-2022
2586981,1399124,FIR70209,UNIT004,11-04-2022
2588008,438593,FIR70218,UNIT004,11-04-2022
2588129,393767,FIR70220,UNIT004,17-01-2022
2588539,462832,FIR71027,UNIT004,17-01-2022
2588872,288148,FIR71030,UNIT004,17-01-2022
2589139,455917,FIR71031,UNIT004,25-07-2022
2589394,474602,FIR71036,UNIT004,17-01-2022
2590736,1638436,FIR71054,UNIT004,30-10-2021
2591519,597924,FIR71056,UNIT004,17-01-2022
2591734,635759,FIR71059,UNIT004,17-01-2022
2592353,1513589,FIR71062,UNIT004,11-04-2022
2592685,1492617,FIR71063,UNIT004,11-04-2022
2593612,233839,FIR71070,UNIT004,17-01-2022
2594012,392854,FIR71072,UNIT004,17-01-2022
2594391,404601,FIR71075,UNIT004,NULL
2595089,137914,FIR71081,UNIT004,17-01-2022
2595322,107807,FIR71089,UNIT004,17-01-2022
2595632,1748990,FIR71091,UNIT004,17-01-2022
2595715,1640555,FIR71092,UNIT004,NULL
2597775,1332106,FIR71110,UNIT004,NULL
2598228,1495756,FIR71115,UNIT004,11-04-2022
2942389,1812366,FIR73573,UNIT004,NULL
2942463,1377391,FIR73598,UNIT004,13-03-2023
2942483,1409934,FIR73621,UNIT004,13-03-2023
2942639,1011795,FIR73656,UNIT004,13-03-2023
2942644,1365843,FIR73657,UNIT004,07-08-2023
2942647,1231974,FIR73694,UNIT004,23-05-2024
2942653,1368488,FIR73697,UNIT004,13-03-2023
2942689,1234009,FIR73700,UNIT004,08-01-2024
2942692,1322700,FIR73702,UNIT004,07-08-2023
2945375,732242,FIR73795,UNIT004,30-12-2023
2946797,694915,FIR73800,UNIT004,07-08-2023
2947236,1884889,FIR73808,UNIT004,08-01-2024
2947296,1855627,FIR73812,UNIT004,12-12-2022
2947503,1851979,FIR74638,UNIT004,12-12-2022
2947547,1773923,FIR74643,UNIT004,12-12-2022
2947648,1884349,FIR74649,UNIT004,NULL
2947657,1852488,FIR74650,UNIT004,12-12-2022
2947983,1275501,FIR74691,UNIT004,07-08-2023
2948011,1275500,FIR74696,UNIT004,08-01-2024
2948018,1012769,FIR74698,UNIT004,07-08-2023
2952646,1800920,FIR74777,UNIT004,12-12-2022
2952709,1887179,FIR75535,UNIT004,12-12-2022
2952931,1778734,FIR75554,UNIT004,NULL
2952954,1880063,FIR75558,UNIT004,12-12-2022
2953027,1807384,FIR75563,UNIT004,07-08-2023
2953057,1773743,FIR75568,UNIT004,13-03-2023
2953066,1780436,FIR75569,UNIT004,NULL
2953289,1240487,FIR75592,UNIT004,30-12-2023
2953396,1324126,FIR75620,UNIT004,29-03-2024
2954068,1144073,FIR75675,UNIT004,17-11-2023
2745234,234124,FIR76440,UNIT004,12-12-2022
2745917,15935,FIR76443,UNIT004,25-07-2022
2748563,1128547,FIR76456,UNIT004,10-09-2022
2749357,257773,FIR76461,UNIT004,NULL
2749708,282444,FIR76463,UNIT004,11-04-2022
2750174,228695,FIR76467,UNIT004,25-07-2022
2752434,1707878,FIR76478,UNIT004,10-09-2022
2752984,1083549,FIR76480,UNIT004,25-07-2022
2753311,1188736,FIR76484,UNIT004,25-07-2022
2757024,1594548,FIR76499,UNIT004,25-07-2022
2760623,294619,FIR76509,UNIT004,25-07-2022
2760970,308645,FIR76511,UNIT004,11-04-2022
2761881,58259,FIR76513,UNIT004,NULL
2761994,30658,FIR76514,UNIT004,25-07-2022
2762107,1583974,FIR76515,UNIT004,25-07-2022
2762555,1586543,FIR76518,UNIT004,10-12-2022
2599518,394028,FIR77330,UNIT004,17-01-2022
2599885,447586,FIR77336,UNIT004,NULL
2604247,425624,FIR77378,UNIT004,NULL
2605209,146491,FIR77386,UNIT004,17-01-2022
2605502,193891,FIR77393,UNIT004,17-01-2022
2605874,193816,FIR77398,UNIT004,17-01-2022
2606258,1729537,FIR77403,UNIT004,11-04-2020
2608512,1297527,FIR77413,UNIT004,13-09-2021
2608576,1399001,FIR77414,UNIT004,NULL
2609014,1397379,FIR77417,UNIT004,11-04-2022
2609136,240926,FIR77418,UNIT004,17-01-2022
2610899,116059,FIR78236,UNIT004,NULL
2610946,129736,FIR78238,UNIT004,11-04-2022
2611266,114068,FIR78240,UNIT004,11-04-2022
2611601,1544932,FIR78244,UNIT004,17-01-2022
2611763,1698489,FIR78246,UNIT004,11-04-2022
2612722,628724,FIR78253,UNIT004,12-12-2022
2613003,1403737,FIR78255,UNIT004,11-04-2022
2614125,1398082,FIR78260,UNIT004,NULL
2614249,1476387,FIR78261,UNIT004,11-04-2022
2614612,406612,FIR78263,UNIT004,17-01-2022
2615857,154735,FIR78284,UNIT004,08-01-2024
2616004,150269,FIR78286,UNIT004,11-04-2022
2616606,121609,FIR78293,UNIT004,11-04-2022
2616733,1596576,FIR78294,UNIT004,25-07-2022
2617560,1572776,FIR78306,UNIT004,11-04-2022
2618634,1150437,FIR78317,UNIT004,17-01-2022
2404672,773743,FIR80036,UNIT004,NULL
2404830,930779,FIR80066,UNIT004,17-01-2022
2404881,834544,FIR80080,UNIT004,13-09-2021
2404887,821951,FIR80082,UNIT004,11-04-2022
2404890,853155,FIR80084,UNIT004,11-04-2022
2404910,770229,FIR80091,UNIT004,11-04-2022
2404935,979989,FIR80100,UNIT004,11-04-2022
2404940,858140,FIR80102,UNIT004,11-04-2022
2404945,976950,FIR80105,UNIT004,11-04-2022
2404950,826639,FIR80107,UNIT004,17-01-2022
2404955,843711,FIR80108,UNIT004,17-01-2022
2404960,858138,FIR80111,UNIT004,17-01-2022
2404975,843710,FIR80117,UNIT004,11-04-2022
2404980,834527,FIR80119,UNIT004,11-04-2022
2404985,832049,FIR80122,UNIT004,30-10-2021
2404990,830448,FIR80124,UNIT004,30-10-2021
2404995,927838,FIR80126,UNIT004,17-01-2022
2405000,771555,FIR80129,UNIT004,11-04-2022
2405005,823314,FIR80132,UNIT004,17-01-2022
2405010,829365,FIR80135,UNIT004,30-10-2021
2405015,975436,FIR80138,UNIT004,11-04-2022
2405030,836992,FIR80147,UNIT004,11-04-2022
2405035,837421,FIR80150,UNIT004,12-04-2022
2405045,911561,FIR80154,UNIT004,30-10-2021
2405050,981012,FIR80156,UNIT004,17-01-2022
2405055,806781,FIR80157,UNIT004,30-10-2021
2405060,810735,FIR80160,UNIT004,30-10-2021
2405065,756357,FIR80162,UNIT004,11-04-2022
2405070,926789,FIR80165,UNIT004,11-04-2022
2405075,912571,FIR80168,UNIT004,NULL
2405080,870655,FIR80170,UNIT004,18-01-2021
2405085,871869,FIR80173,UNIT004,11-04-2022
2405090,648458,FIR80174,UNIT004,11-04-2022
2405095,564407,FIR80178,UNIT004,13-09-2021
2405100,719805,FIR80181,UNIT004,11-04-2022
2405101,512428,FIR80182,UNIT004,13-09-2021
2405102,554389,FIR80183,UNIT004,30-10-2021
2405103,556760,FIR80184,UNIT004,17-01-2022
2405104,562421,FIR80185,UNIT004,11-04-2022
2405105,648459,FIR80186,UNIT004,11-04-2022
2405107,601811,FIR80187,UNIT004,11-04-2022
2405108,622651,FIR80188,UNIT004,11-04-2022
2405109,564409,FIR80189,UNIT004,13-09-2021
2405110,601813,FIR80190,UNIT004,11-04-2022
2405111,556082,FIR80191,UNIT004,17-01-2022
2405112,648435,FIR80192,UNIT004,11-04-2022
2405113,641501,FIR80193,UNIT004,11-04-2022
2405114,661486,FIR80194,UNIT004,11-04-2022
2405115,514397,FIR80195,UNIT004,17-01-2022
2405116,641503,FIR80196,UNIT004,30-10-2021
2405117,562418,FIR80197,UNIT004,11-04-2022
2405118,662523,FIR80198,UNIT004,17-01-2022
2405119,556671,FIR80199,UNIT004,11-04-2022
2405120,562419,FIR80200,UNIT004,13-09-2021
2405121,511975,FIR80201,UNIT004,NULL
2405122,510484,FIR80202,UNIT004,11-04-2022
2405123,562372,FIR80203,UNIT004,17-01-2022
2405124,512987,FIR80204,UNIT004,NULL
2405125,648437,FIR80205,UNIT004,NULL
2405126,584083,FIR80206,UNIT004,11-04-2022
2405127,547054,FIR80207,UNIT004,17-01-2022
2405128,514398,FIR80208,UNIT004,11-04-2022
2405129,719803,FIR80209,UNIT004,NULL
2405130,660976,FIR80210,UNIT004,17-01-2022
2405131,705048,FIR80211,UNIT004,17-01-2022
2405132,556672,FIR80212,UNIT004,13-09-2021
2405133,710243,FIR80213,UNIT004,11-04-2022
2405134,622646,FIR80214,UNIT004,NULL
2405135,659538,FIR80215,UNIT004,13-09-2021
2405137,511973,FIR80216,UNIT004,30-10-2021
2405139,711620,FIR80217,UNIT004,13-09-2021
2405140,680940,FIR80218,UNIT004,11-04-2022
2405141,548212,FIR80219,UNIT004,11-04-2022
2405142,604274,FIR80220,UNIT004,11-04-2022
2405143,708539,FIR80221,UNIT004,11-04-2022
2405144,662521,FIR80222,UNIT004,11-04-2022
2405145,705975,FIR80223,UNIT004,11-04-2022
2405146,512425,FIR80224,UNIT004,17-01-2022
2405147,610718,FIR80225,UNIT004,17-01-2022
2405148,659541,FIR80226,UNIT004,17-01-2022
2405149,649832,FIR80227,UNIT004,17-01-2022
2405150,622648,FIR80228,UNIT004,11-04-2022
2405151,702748,FIR80229,UNIT004,11-04-2022
2405152,561850,FIR80230,UNIT004,17-01-2022
2405153,648457,FIR80231,UNIT004,11-04-2022
2405154,511075,FIR80232,UNIT004,11-04-2022
2405155,547650,FIR80233,UNIT004,11-04-2022
2405156,507646,FIR80234,UNIT004,NULL
2405157,548211,FIR80235,UNIT004,11-04-2022
2405158,664097,FIR80236,UNIT004,11-04-2022
2405159,656955,FIR80237,UNIT004,11-04-2022
2405160,712523,FIR80238,UNIT004,11-04-2022
2405162,709851,FIR80239,UNIT004,11-04-2022
2405163,506275,FIR80240,UNIT004,11-04-2022
2405164,659536,FIR80241,UNIT004,11-04-2022
2405165,649829,FIR80242,UNIT004,NULL
2405166,540847,FIR80243,UNIT004,11-04-2022
2405167,556669,FIR80244,UNIT004,13-09-2021
2405168,601804,FIR80245,UNIT004,11-04-2022
2405169,648456,FIR80246,UNIT004,11-04-2022
2405170,648430,FIR80247,UNIT004,11-04-2022
2405171,711618,FIR80248,UNIT004,11-04-2022
2405172,705040,FIR80249,UNIT004,13-09-2021
2405173,640769,FIR80250,UNIT004,11-04-2022
2405174,557964,FIR80251,UNIT004,11-04-2022
2405175,562417,FIR80252,UNIT004,11-04-2022
2405176,640770,FIR80253,UNIT004,11-04-2022
2405177,510475,FIR80254,UNIT004,NULL
2405178,549678,FIR80255,UNIT004,11-04-2022
2405179,709393,FIR80256,UNIT004,NULL
2405180,556667,FIR80257,UNIT004,NULL
2405181,601801,FIR80258,UNIT004,NULL
2405182,660442,FIR80259,UNIT004,11-04-2022
2405183,710743,FIR80260,UNIT004,11-04-2022
2405184,662003,FIR80261,UNIT004,NULL
2405185,619580,FIR80262,UNIT004,11-04-2022
2405186,509934,FIR80263,UNIT004,NULL
2405187,571813,FIR80264,UNIT004,11-04-2022
2405188,656953,FIR80265,UNIT004,11-04-2022
2405189,554247,FIR80266,UNIT004,NULL
2405190,664095,FIR80267,UNIT004,11-04-2022
2405191,622244,FIR80268,UNIT004,30-10-2021
2405192,506274,FIR80269,UNIT004,11-04-2022
2405193,556668,FIR80270,UNIT004,11-04-2022
2405194,549680,FIR80271,UNIT004,13-09-2021
2405195,622643,FIR80272,UNIT004,13-09-2021
2405196,709006,FIR80273,UNIT004,11-04-2022
2405197,561844,FIR80274,UNIT004,30-10-2021
2405198,540846,FIR80275,UNIT004,11-04-2022
2405199,560783,FIR80276,UNIT004,11-04-2020
2405200,679137,FIR80277,UNIT004,11-04-2022
2405201,619578,FIR80278,UNIT004,11-04-2022
2405202,648425,FIR80279,UNIT004,11-04-2022
2405203,571811,FIR80280,UNIT004,NULL
2405204,592064,FIR80281,UNIT004,11-04-2022
2405205,655900,FIR80282,UNIT004,13-09-2021
2405206,571812,FIR80283,UNIT004,17-01-2022
2405207,656510,FIR80284,UNIT004,11-04-2022
2405208,620024,FIR80285,UNIT004,11-04-2022
2405209,680466,FIR80286,UNIT004,17-01-2022
2405210,549677,FIR80287,UNIT004,11-04-2022
2405212,505758,FIR80288,UNIT004,17-01-2022
2405214,648453,FIR80289,UNIT004,NULL
2405215,560784,FIR80290,UNIT004,11-04-2022
2405216,547649,FIR80291,UNIT004,17-01-2022
2405217,656951,FIR80292,UNIT004,26-04-2021
2405218,648427,FIR80293,UNIT004,11-04-2022
